DBA_Name,Batch_ID,PL_Lambda_max,absorbance_peak,SO,T80,SO*T80,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
DB_18_A_012,,,,,,,3.896059102,4.29472919,4.81525922,4.890316712,4.961022506,5.32642876,5.40149865,5.593779232,5.595428166,5.604007582,5.68156947,5.810173924,5.924533076,5.943154872,6.085409524,6.089104128,6.14240313,6.19162319,6.287224168,6.294501794,2.002885821,0.18427116,0.020814632,0.110259354,0.105359643,0.074957576,0.028633018,0.000117844,0.007570275,7.89E-05,0.10339985,0.026897434,0.002934068,0.165898202,0.02173206,0.006400202,0.046210352,0.150255454,0.148570706,0.009600718
DB_18_A_013,,,,,,,3.842549334,4.272623556,4.645580192,4.812928396,4.849403312,5.165601904,5.22953839,5.28253984,5.473146692,5.52932203,5.605991262,5.690607612,5.783691796,5.84547103,5.877904198,5.900989274,5.926603542,6.073135504,6.137989442,6.209873046,2.139640543,0.16390628,0.017269937,0.027679818,0.141859178,0.000501275,0.231108719,0.028863366,0.001588466,0.144715198,0.006679789,0.058972419,0.090564998,0.010520473,0.092565659,0.048731983,0.024356283,0.013635861,0.098923784,0.751274155
DB_18_A_014,,,,,,,3.956722516,4.327410318,4.909496418,4.942140352,5.011792316,5.305401752,5.365569246,5.419364168,5.626906688,5.634593448,5.74052196,5.859455974,5.906543578,5.952106228,6.02530402,6.05877862,6.158594918,6.223101712,6.238586814,6.261262756,1.747119208,0.230075344,0.069949695,0.056063588,0.064753772,0.196253178,0.093627874,0.003167893,0.081431926,0.094054319,0.085836227,0.008140159,0.05606534,0.04136843,0.079479152,0.000705652,0.029892016,0.3921853,0.002199799,0.120035823
DB_18_A_015,,,,,,,3.843776736,4.260051984,4.785764378,4.808911444,4.95058339,5.118935832,5.38953458,5.532520714,5.637283814,5.7787078,5.792618356,5.914019572,5.933819178,5.983039238,6.097609156,6.115139928,6.124698786,6.212588208,6.29545644,6.299225432,2.110782087,0.137938608,0.018909551,0.028844764,0.140427964,0.184958076,0.003930528,0.08166134,0.099654041,0.001224494,0.065629843,0.198674672,0.028220066,0.003611736,0.050916062,0.525018089,0.025803507,0.00145006,0.0155795,0.025034596
DB_18_A_016,,,,,,,3.99197003,4.270329926,4.993071336,5.037530564,5.286792354,5.361688672,5.584331956,5.769173738,5.794973976,5.926913492,5.929207122,5.990874774,6.063328686,6.164186416,6.21908476,6.272185394,6.31082996,6.382663972,6.431660868,6.457163554,1.501604203,0.405286883,0.222710219,0.139516285,0.002933076,0.032365821,0.026517232,0.056066068,0.000214152,0.046211143,0.195277078,0.031695023,0.003910244,0.059045666,0.007444398,0.009773851,0.011138283,0.155605548,0.347826638,0.017500088
DB_18_A_017,,,,,,,3.133123376,3.368648182,3.781749542,3.97188527,4.00752952,4.118590804,4.369166782,4.490158864,4.49880027,4.529448126,4.998576048,5.077774472,5.133305114,5.398659508,5.399465378,5.523482572,5.61858763,5.64561527,5.742679212,5.769582872,0.062148241,0.221118586,0.006151666,0.174738137,1.421396581,0.037436332,0.303344724,0.050208224,0.007978793,0.022227343,0.215005725,0.095312924,0.098055905,0.009232633,0.032525863,0.036766214,0.011369895,0.44684944,0.022884151,0.104534877
DB_18_A_018,,,,,,,3.871659838,4.293848932,4.821222658,4.963440116,4.984070388,5.256417254,5.332590566,5.580104238,5.648541198,5.68008171,5.78875018,5.876825572,5.916337998,5.934525864,6.075429134,6.084678042,6.142861856,6.220225376,6.24729021,6.252584156,2.204446207,0.174791919,0.100690133,0.01236825,0.082313077,0.033264946,0.019536642,0.015918154,0.00649618,0.104348493,0.042540264,0.276374109,0.000974889,0.025244494,0.011565312,0.023645241,0.004581837,0.048848273,0.086536381,0.017472062
DB_18_A_019,,,,,,,3.749787498,4.226366618,4.726129998,4.810994308,5.194067712,5.26313697,5.387885646,5.506683282,5.539290022,5.60643759,5.777505194,5.860931336,5.905526942,5.91149038,6.048748638,6.102431978,6.106622502,6.10830863,6.212030298,6.28671585,2.101525544,0.118281137,0.012696219,0.100628018,0.11270965,0.030378395,0.061558868,0.00929877,0.068105324,0.04580979,0.019047382,0.026623286,0.129377926,0.14290942,0.007775264,0.000512003,0.007231846,0.015299655,0.083554098,0.023119447
DB_18_A_020,,,,,,,3.852604112,4.149412232,4.225126818,4.333386154,4.733544002,4.842423238,4.926047748,5.114633726,5.116419038,5.154580082,5.314191934,5.393452348,5.648875944,5.766520566,5.793126674,5.841764028,5.861538838,5.881561608,5.918135708,6.039896466,1.759630633,0.092967013,0.069000286,0.198624872,0.001742408,0.116820991,0.123757137,0.053157857,0.045885917,0.00498088,0.031844465,0.064026736,0.014821825,0.040014726,0.099132598,0.005063074,0.072340576,0.070991338,0.108459421,0.019070955
DB_18_A_021,,,,,,,3.783758018,4.209133398,4.579089718,4.840464354,4.87569947,5.020979234,5.054466232,5.056449912,5.26902602,5.340984012,5.536041746,5.578269334,5.595824902,5.6888223,5.747799586,5.877482666,5.887673822,5.974769772,5.979666982,6.157107158,2.293844808,0.073562217,0.151013351,0.058460221,0.082730221,0.038703142,0.049545145,0.04280771,0.074214067,0.058563123,0.006872682,0.012112624,0.030750857,0.140928488,0.00052636,0.056746032,0.105440836,0.264700781,0.004442904,0.361628172
DB_18_A_022,,,,,,,3.879408588,4.184734134,4.217898784,4.228437084,4.548429464,4.836819342,4.936908396,5.020086578,5.16110143,5.18862499,5.275150632,5.406990964,5.492971094,5.552171544,5.62881598,5.754568894,5.77046313,5.8654938,5.978551162,5.98383271,1.841036175,0.486201818,0.0059805,0.14646535,0.028337206,0.00554205,0.168068785,0.108873233,0.037243208,0.055221019,0.020174113,0.004818326,0.093124281,0.017270068,0.002403316,0.009289454,0.014877705,0.158468938,0.015829142,0.023748713
DB_18_A_023,,,,,,,3.789795844,4.213237136,4.553252286,4.893478202,4.910339482,5.046928248,5.187583558,5.412644452,5.433944216,5.587270282,5.71684178,5.74306355,5.78143536,5.857422702,5.929541868,5.947407386,6.116416922,6.12727757,6.197003922,6.211050856,1.872250531,0.100939618,0.059096642,0.0325253,0.29344841,0.158959603,0.023646372,0.001015351,0.167531674,0.034367086,0.010513555,0.041901913,0.006681536,0.032366835,0.250501337,0.077650205,0.010112067,0.007201751,0.01215845,0.086228317
DB_18_A_024,,,,,,,4.014075664,4.32119892,4.91754272,5.00804812,5.09656984,5.148046336,5.350877616,5.385207678,5.386955796,5.550658988,5.675395266,5.767351232,5.770735886,5.78292312,5.909283536,6.016265878,6.072875146,6.12529389,6.128356196,6.20674875,1.459256927,0.204638669,0.020198953,0.160724318,0.191820305,0.058004934,0.205254453,0.065474163,0.024703632,0.16831083,0.039061107,0.00199387,0.003325246,0.047301429,0.05960399,0.040662742,0.095712465,0.016942014,0.056555984,0.008006814
DB_18_A_025,,,,,,,3.790415744,4.216150666,4.560777872,4.87619539,4.954439168,5.179624042,5.35990336,5.49268594,5.576074888,5.722644044,5.7582511,5.759032174,5.821208144,5.895670532,5.974955742,6.039090596,6.094621238,6.18251066,6.211559174,6.222271046,2.036578462,0.089677662,0.013238547,0.084173413,0.150712765,0.425974021,0.096912147,0.117258999,0.064180715,0.117087585,0.007483279,0.014307317,0.033469382,0.084631313,0.131417151,0.108720532,0.005603821,0.022802281,0.174625477,0.039003421
DB_18_A_026,,,,,,,3.774496712,4.120363718,4.172584094,4.727183828,4.77267209,4.841220632,4.86633898,5.025231748,5.170449522,5.317155056,5.416760588,5.442176488,5.520296286,5.604677074,5.748630252,5.838304986,5.86152644,5.892037918,5.927273034,5.965694436,2.384564211,0.199501893,1.58E-05,2.43E-05,0.149307081,0.106034523,0.006950143,0.021570459,0.045667737,0.058321364,0.117317243,0.175202864,0.657898958,0.027905854,0.085467806,0.359298571,0.233583635,0.005428537,0.002876741,0.047205955
DB_18_A_027,,,,,,,3.796044436,4.055038656,4.179217024,4.321174124,4.355392604,4.439922168,4.602559132,4.692060294,4.770552032,4.98814933,5.040766442,5.091833804,5.217313962,5.424534134,5.431576198,5.71950735,5.739641702,5.766012248,5.7867665,5.847752262,1.452748541,0.586813862,0.001332009,0.235667672,0.000296796,0.0026921,0.000215725,0.001616394,0.000190433,0.265483499,0.059070519,0.160666058,0.005430011,0.08779602,0.025756705,0.228949585,0.039253198,0.77462573,0.001455876,0.10826369
DB_18_A_028,,,,,,,3.252788872,3.42358372,3.800061388,4.01174484,4.242669988,4.351276468,4.35616128,4.587036836,4.623660528,4.97444954,5.038125668,5.096607034,5.285924494,5.336892672,5.42865027,5.473729398,5.568412924,5.607578206,5.787212828,5.795482294,0.172493665,0.164866306,0.012170265,1.640150905,0.014353047,0.231363698,0.032030405,0.01350756,0.058301049,0.166545204,0.099694671,0.077006477,0.108934626,0.074061021,0.101554516,0.009756312,0.064149389,0.018652594,0.04273037,0.043325073
DB_18_A_029,,,,,,,3.744890288,4.19976051,4.78507009,4.881352958,5.232749472,5.390910758,5.499554432,5.613863992,5.66067884,5.706873788,5.879453948,5.91979704,5.974806966,6.04731047,6.08896775,6.17383206,6.191821558,6.203562464,6.361810536,6.400492296,2.062172565,0.089486205,0.026585825,0.112998293,0.078375786,0.029267583,0.085742437,0.005350217,0.047057352,0.000913515,0.037858069,0.027063718,0.21195034,0.004021558,0.004591188,0.073117945,0.02319393,0.010055541,0.248935011,0.361590671
DB_18_A_030,,,,,,,3.784774654,4.243079122,4.782082172,4.82610747,5.069343832,5.339793804,5.407176934,5.49683927,5.547497498,5.600213794,5.733839438,5.735537964,5.790151154,5.923380062,5.991048346,5.995375248,6.01265806,6.09002158,6.122293574,6.192875388,1.676986354,0.092624185,0.051433051,0.092269002,0.030393103,0.019330416,0.034946207,0.015677246,0.092160387,0.061957638,0.032960929,0.003316422,0.009900045,0.086475081,0.050563931,0.11097398,0.031176842,0.001192106,0.007480994,0.001147545
DB_18_A_031,,,,,,,3.887293716,4.305106316,4.892102024,4.997522218,5.332590566,5.457810366,5.505046746,5.542054776,5.587617426,5.612710978,5.690570418,5.797453576,5.955280116,5.976356716,6.02573795,6.087901522,6.104056116,6.16850092,6.216406792,6.25844841,2.03600684,0.176407817,0.141521618,0.087015364,0.028094848,0.009859665,8.48E-05,0.001781693,0.001391055,0.006653962,0.175654887,0.006078126,0.092666372,0.007155521,0.027274246,0.017988078,0.181194953,0.016182066,0.005645754,0.018223548
DB_18_A_032,,,,,,,3.684388048,4.183097598,4.362868598,4.761005572,4.803369538,5.023768784,5.12297758,5.256640418,5.42071555,5.6020363,5.666047174,5.68553683,5.723487108,5.79643694,5.88774821,5.90863884,5.961007992,6.108506998,6.1270916,6.177080336,1.915451811,0.141162037,0.081768522,0.001360644,0.109517009,0.060732419,0.041607442,0.042327366,0.05563718,0.008789031,0.006291486,0.356705283,0.002838513,0.003812944,0.009738548,0.024638813,0.228355313,0.095499893,0.022766421,0.202639074
DB_18_A_033,,,,,,,3.7826298,4.210249218,4.854325318,4.892387178,5.141376212,5.306914308,5.436634582,5.626385972,5.72657421,5.830370266,5.892285878,6.062659194,6.088645402,6.107143218,6.115139928,6.21536536,6.22026257,6.26948263,6.288897898,6.368654232,2.13136841,0.125476664,0.102320581,0.118578364,0.003738105,0.040123552,0.016555384,0.068410458,0.001781888,0.014349643,0.058452283,0.130370295,0.092384999,0.024646876,0.019154617,0.003995347,0.03992867,0.09073759,0.007174616,0.411620287
DB_18_A_034,,,,,,,3.824249886,4.081756346,4.182316524,4.306904026,4.353470914,4.898610974,4.954129218,5.08026647,5.097164944,5.24571778,5.417938398,5.42939415,5.486449746,5.602333852,5.610913268,5.701852598,5.782216434,5.792258814,5.83964397,5.886334838,1.265059199,0.632677871,0.000491895,0.000249245,0.289199679,0.082172286,0.098340467,0.000219532,0.174009784,0.003154266,0.0341817,0.100493222,0.004903599,0.004986542,0.314959615,0.232302295,0.003121489,0.083098586,0.094208746,1.807276643
DB_18_A_035,,,,,,,3.809198714,4.225932688,4.799997282,4.822685622,5.113951836,5.239159238,5.34775332,5.489425266,5.6460492,5.754854048,5.86214634,5.877408278,5.921507964,5.997172958,6.08283074,6.156809606,6.208682838,6.234991394,6.252162624,6.321727802,2.192802183,0.138681333,0.057705971,0.098300113,0.008471165,0.092721787,0.047923068,0.012136171,0.064942932,0.002705287,0.061871224,0.151703368,0.018966546,0.154982967,0.011488287,0.036495571,0.010410082,0.016750344,0.109376347,0.079968675
DB_18_A_036,,,,,,,3.956437362,4.278648984,4.915583836,5.049742594,5.080502032,5.356729472,5.422624842,5.700625196,5.758660234,5.759230542,5.76748761,5.785377924,5.832676294,5.937104648,6.08425651,6.122727504,6.233912768,6.251207978,6.25764254,6.266866652,1.544526824,0.257425063,0.1374366,0.1489721,0.050049216,0.019105455,0.020776968,0.049052545,0.05590765,0.025616208,0.025525855,0.009614745,0.106329725,0.003073734,0.006408098,0.009733953,0.073274422,0.019157774,0.033752546,0.021842638
DB_18_A_037,,,,,,,4.022183956,4.361604002,4.980140222,5.060875998,5.298582852,5.349600622,5.527735086,5.634928194,5.738178738,5.876168478,5.944692224,6.04631863,6.092141638,6.09839023,6.106312552,6.143940482,6.231991078,6.273425194,6.41912649,6.458775294,1.574182465,0.295690735,0.20399433,0.064974781,0.002271554,0.068613702,0.042192995,0.003345192,0.137575809,0.004049745,0.104276397,0.045022331,0.002354461,0.019964975,0.04994387,0.003964519,0.011660911,0.058939346,0.4812316,0.074109129
DB_18_A_038,,,,,,,3.828403216,4.235677516,4.762989252,4.92473356,4.963390524,5.231199722,5.393762298,5.453285096,5.454351324,5.624935406,5.761685346,5.825783006,5.857273926,5.945758452,6.040962694,6.081739716,6.144771148,6.197289076,6.279946542,6.280095318,2.051088577,0.130171548,0.101529597,0.004459522,0.141447662,0.069987188,0.002024992,0.134509253,0.031676936,0.012846826,0.003109105,0.067850765,0.029944013,0.274756285,0.2270471,0.017401471,0.048366465,0.113719763,0.032952926,0.067449676
DB_18_A_039,,,,,,,3.787266652,4.19969852,4.30055625,4.805985516,4.844158958,5.238626124,5.364279854,5.616368388,5.745196006,5.841863212,5.85204197,5.871172084,5.925512518,5.939125522,6.093517816,6.177997788,6.181965148,6.202397052,6.215538932,6.309763732,2.147967656,0.145056455,0.078538928,0.083490955,0.121543272,0.085445662,0.029805668,0.053436664,0.002964498,0.090749633,0.032394281,0.063053734,0.000483567,0.031086471,0.009605847,0.14458407,0.05928522,0.02069923,0.016482259,0.184926142
DB_18_A_040,,,,,,,3.788680024,4.185663984,4.530675528,4.734820996,4.90508273,5.070881184,5.264265188,5.497285598,5.63867239,5.689900926,5.803342626,5.87535021,5.97608396,6.093170672,6.128542166,6.132224372,6.201306028,6.214013978,6.240694474,6.283318798,2.045023625,0.255774054,4.08E-05,0.068024752,0.174245278,0.207508022,0.002405057,0.089304697,0.071163677,0.005044144,0.009878442,0.029457301,0.022050245,0.165755862,0.684925257,0.040161024,0.046424569,0.064515302,0.002305285,0.033338532
DB_18_A_041,,,,,,,3.672002446,4.01441041,4.212146112,4.23298715,4.82021842,4.867157248,5.160878266,5.263484114,5.386410284,5.404263404,5.413289148,5.584232772,5.715837542,5.744204166,5.811723674,5.869758712,5.895757318,5.981365508,6.07966925,6.08655014,2.015055454,0.341098739,0.077265447,0.005206966,0.068689567,0.101994882,4.16E-05,0.073822608,0.018228442,0.000415904,0.027054659,0.094319918,0.001425698,0.006945088,0.001965678,0.08213624,0.004251884,0.224282161,0.045233167,0.006591248
DB_18_A_042,,,,,,,3.93952649,4.222808392,4.240202786,4.284153696,4.52867945,4.832752798,4.94481832,4.973606476,5.130999086,5.299264742,5.4185459,5.557242326,5.6652661,5.759726462,5.770884662,5.811922042,5.864018438,5.995251268,6.065647112,6.15641287,1.747965944,0.199250053,0.2714352,0.263542687,0.05718427,0.006166223,0.098016731,0.111986011,0.043665562,0.085083505,0.042376581,0.031730138,0.015966947,0.098560861,0.024762166,0.120361827,0.015901403,0.004935966,0.015948967,0.020075895
DB_18_A_043,,,,,,,3.947696772,4.36552177,4.4099686,5.050399688,5.125110036,5.215888192,5.31551852,5.358948714,5.493764566,5.638089684,5.818554972,5.872163924,5.882516254,5.90653118,5.915978456,6.008827078,6.10514714,6.117842692,6.124227662,6.243050094,1.111595221,0.003304321,0.528317168,0.405125478,0.057363002,0.076407454,0.038205742,0.076373925,0.00421908,0.076028269,0.237866826,0.060825456,0.007615057,0.046063433,0.010977502,0.019498866,0.045335864,0.040448564,0.002009604,0.067686619
DB_18_A_044,,,,,,,3.66019955,4.16126472,4.67138043,4.688030944,5.16488282,5.203700958,5.290896092,5.457611998,5.6826233,5.686206322,5.722706034,5.75732125,5.846140522,5.893339708,6.079024554,6.189552724,6.196284838,6.235859254,6.244736222,6.254146304,2.067551375,0.091755717,0.094926127,0.035690643,0.111102404,0.038176123,0.011963861,0.008155765,0.004756694,0.078509479,0.003770988,0.054553673,0.102477809,0.000248596,0.008685037,0.018023446,0.05043028,0.00390874,0.002648831,0.084132739
DB_18_A_045,,,,,,,3.720862964,4.01552623,4.076983116,4.293229032,4.83825751,4.869698838,5.158274686,5.327891724,5.381128736,5.548117398,5.570148644,5.692864048,5.702001374,5.802598746,5.822423148,5.902390248,5.914627074,5.985171694,6.068101916,6.143258592,1.74336413,0.839772213,0.098573315,0.267457791,0.318593706,0.076836716,0.015681431,0.008592539,0.040834617,0.003398551,0.160267948,0.00455636,0.026398045,0.229730724,0.011478786,0.528311124,0.02220196,1.492284481,0.011257837,0.123351987
DB_18_A_046,,,,,,,3.912114512,4.307040404,4.868099496,4.956931166,5.078394372,5.303269296,5.406916576,5.50991916,5.511295338,5.530648616,5.632956912,5.703848676,5.828894904,5.942448186,5.997073774,6.11704922,6.125033532,6.136972806,6.242851726,6.256539118,2.018336246,0.19379762,0.098100711,0.08301959,0.009998517,0.082045537,0.020338029,0.004138551,0.001098953,0.000989042,0.003670049,0.180135036,0.002143999,0.066035563,0.043122979,0.01370565,0.003139684,0.169200176,0.018296714,0.117048538
DB_18_A_047,,,,,,,3.763450094,4.208091966,4.8401792,4.895933006,5.305314966,5.410065668,5.582683022,5.755424356,5.765516328,5.89475308,6.096480938,6.11506554,6.123446588,6.196160858,6.22268018,6.252819718,6.268081656,6.390648284,6.40276113,6.52345566,1.991420592,0.103148074,0.044889007,0.132329223,0.039337767,0.027875824,0.09554327,0.000888177,0.005922651,0.035988589,0.306587521,0.009404756,0.011453546,0.005535501,0.007633051,0.004124707,0.055329492,0.579844056,0.131224702,0.002925859
DB_18_A_048,,,,,,,3.720838168,4.192309312,4.7217783,4.849204944,4.90130134,5.189282084,5.319808228,5.331921074,5.545154276,5.711089108,5.711857784,5.814054498,5.868122176,5.891070874,6.08400855,6.102022844,6.190222216,6.198429692,6.20588089,6.2318547,2.152711408,0.099315706,0.039229378,0.065936,0.076432999,0.048597075,0.006330726,0.004193259,0.054976976,0.221047061,0.007059436,0.00786166,0.044344095,0.026651689,0.005767559,0.014789225,0.09536601,0.124376513,0.066315321,0.000278237
DB_18_A_049,,,,,,,3.783572048,4.208587886,4.800827948,4.810399204,4.888878544,5.100710772,5.239233626,5.357994068,5.625580102,5.749113774,5.847566292,5.879900276,5.946279168,5.974893752,6.087021264,6.192404264,6.195640142,6.218997974,6.309441384,6.316756204,2.169412954,0.134617144,0.055874812,0.114037403,0.002718659,0.008904885,0.079587493,0.028100787,0.058565683,0.000363441,0.02735557,0.059706823,0.121501844,0.141023573,0.001650415,0.030800666,0.023953156,0.040621545,0.062971548,0.043096597
DB_18_A_050,,,,,,,3.868709114,4.244852036,4.739371062,4.92839097,4.97302377,5.017867336,5.317093066,5.411392254,5.425451586,5.662439356,5.755486346,5.822497536,5.953792356,5.999776538,6.059299336,6.122603524,6.17631166,6.185585364,6.267970074,6.2820666,1.638242914,0.35501925,0.017243003,0.165729441,0.052626716,0.156630208,0.03179199,0.022879748,0.010599307,0.011503199,0.082126306,0.012133126,0.292311138,0.124751352,0.010656602,0.010112117,0.058310341,0.009698063,0.102311848,0.036251858
DB_18_A_051,,,,,,,3.92756242,4.308515766,4.885754248,4.931068938,5.183219462,5.310906464,5.435369986,5.62367081,5.716110298,5.839966318,5.956656294,6.011133106,6.068721816,6.127128794,6.161607632,6.23923151,6.266370732,6.378374264,6.430991376,6.444306828,1.923077247,0.206526983,0.110239928,0.072518818,0.008319552,0.079470879,0.032301769,0.004692453,0.132375151,0.01591326,0.067510455,0.088899568,0.001094332,0.089824633,0.03633168,0.007227624,0.101775331,0.118539351,0.262193536,0.171852705
DB_18_A_052,,,,,,,3.827250202,4.24960047,4.801720604,4.908207026,5.029645436,5.317824548,5.42090152,5.59038218,5.626237196,5.746311826,5.863931652,5.936583932,6.024659324,6.082223238,6.11487957,6.139068068,6.225482128,6.25342722,6.321008718,6.366162234,2.182180597,0.117122387,0.042662345,0.12254944,0.041926458,0.031558087,0.019615112,9.76E-05,0.101908119,0.002431644,0.021733956,0.109178366,0.231722916,0.004046216,0.039322218,0.010849739,0.113515347,0.026705592,0.038813262,0.040657766
DB_18_A_053,,,,,,,3.847818484,4.2351568,4.861392178,4.898251432,4.98976107,5.296933918,5.423058772,5.66495615,5.749597296,5.884921466,5.944989776,5.994048662,6.002962824,6.100572278,6.140072306,6.175927322,6.19180916,6.269209874,6.298233592,6.402351996,1.967652085,0.160842444,0.080603471,0.112782171,0.017309373,0.07725938,0.022480938,0.081072269,0.000896789,0.044565841,0.009044534,0.029977583,0.042120378,0.032484869,0.040713549,0.009440411,0.24291093,0.012762655,0.017813693,0.409006778
DB_18_A_054,,,,,,,4.046843578,4.379246356,5.021723114,5.069715772,5.34421989,5.46020318,5.605904476,5.650710848,5.775013196,5.827915462,5.897406252,6.045934292,6.065200784,6.069887228,6.102084834,6.156797208,6.172852618,6.24493459,6.267846094,6.430569844,1.426618158,0.303205152,0.241874905,0.051154377,0.057862891,0.002383598,0.014129891,0.002143849,0.172921406,0.008090744,0.117835996,0.002519921,0.024990031,0.002373885,0.07420757,0.011351276,0.058034069,0.047968447,0.008187841,0.520962102
DB_18_A_055,,,,,,,3.776715954,4.199462958,4.598529782,4.820367196,5.032261414,5.127602034,5.31694429,5.360758822,5.544410396,5.62484862,5.776550548,5.805946206,5.908787616,5.931748712,5.983126024,6.135323872,6.146010948,6.206054462,6.237099054,6.330840332,1.52598203,0.326223321,0.020596789,0.118244999,0.181062762,0.096789603,0.077626075,0.027121924,0.016681183,0.034955165,0.041441755,0.068335434,0.108786572,0.052849235,0.116248911,0.020540213,0.006729801,0.098237387,0.032414961,0.050476762
DB_18_A_056,,,,,,,3.83054807,4.220787518,4.396938302,4.875922634,4.938458146,5.269323572,5.365767614,5.506038586,5.738501086,5.791762894,5.805189928,5.880842524,5.949998568,6.046169854,6.0991961,6.171873176,6.18976349,6.214274336,6.269904162,6.319347386,1.960541864,0.127181691,0.093507877,0.083864972,0.118399281,0.054291087,0.009118378,0.022041118,0.090763265,0.047734961,0.05839204,0.080133307,0.012185902,0.014738597,0.001637665,0.022414892,0.009582968,0.184613782,0.194608915,0.02297087
DB_18_A_057,,,,,,,3.823741568,4.121454742,4.171666642,4.21581592,4.723340448,4.824148586,4.878910552,5.10202496,5.234770346,5.37006972,5.381996596,5.606586366,5.65156631,5.749064182,5.75769319,5.889012806,5.902712596,5.973244818,6.096022212,6.116516106,1.937575722,0.061768416,0.000210107,0.120172165,0.000195599,0.091202852,0.087140646,0.010744886,0.139695292,0.048457216,0.00557375,0.178801051,0.015778974,0.001488217,0.001468737,0.130235061,0.008747922,0.032319084,0.03128743,0.069652561
DB_18_A_058,,,,,,,3.828403216,4.10913113,4.254919212,4.469553388,4.562935124,4.71124,4.775845978,4.839633688,5.086056336,5.11609669,5.289371138,5.34837322,5.39660144,5.454301732,5.694922116,5.704803322,5.760185188,5.76128861,5.805202326,5.864167214,1.824898325,0.073190483,0.13484218,0.01443963,0.011728971,0.031004706,0.012011905,0.085377967,0.185695373,0.092355627,0.01630522,0.007941812,0.023388355,0.00064775,0.008594213,0.150166442,0.013465136,0.005538902,0.15944113,0.024419221
DB_18_A_059,,,,,,,3.867419722,4.249017764,4.871397364,4.91239755,4.986649172,5.31880399,5.427323684,5.68274728,5.763594638,5.90417556,5.911825126,5.941109202,6.11264793,6.117272384,6.175642168,6.201244038,6.25596881,6.289926932,6.412047232,6.437686296,1.949248154,0.172005625,0.084228515,0.121198171,0.010313934,0.078443654,0.019377046,0.086788967,0.001978113,0.044955955,0.049137313,0.023024052,0.073842854,0.054078549,0.025328671,0.027515611,0.07964465,0.005753329,0.425551629,0.182627904
DB_18_A_060,,,,,,,3.826568312,4.217154904,4.710818468,4.854288124,5.059462626,5.210420674,5.395324446,5.643643988,5.728843044,5.74331151,5.898584062,6.043231528,6.104676016,6.135943772,6.176658804,6.25069966,6.263494396,6.360198796,6.371989294,6.40102541,1.823663891,0.188838497,0.096929725,0.060062522,0.08643658,0.143526497,0.038873874,0.062936787,0.006583693,0.000244098,0.058415569,0.005078112,0.01525362,0.005546163,0.189582673,0.030276159,0.003087248,0.118043039,0.013361441,0.134434875
DB_18_A_061,,,,,,,3.826419536,4.155301282,4.290960198,4.73932147,5.000956464,5.182661552,5.292073902,5.466860906,5.586947934,5.619467888,5.634122324,5.718912246,5.807000036,5.913982378,5.99089957,6.044756482,6.07644577,6.16595933,6.169951486,6.247215822,2.124423063,0.050619461,0.148592542,0.036582991,0.130984308,0.092369742,0.007151727,0.089492604,0.102421822,0.008725033,0.006296918,0.311001185,0.000514229,0.073162422,0.004417784,0.235591155,0.007184709,0.207254373,0.147102062,0.08448295
DB_18_A_062,,,,,,,3.827560152,4.13355519,4.720860848,4.827024922,4.887440376,4.955468202,4.993939196,5.228025834,5.392423314,5.668911112,5.723635884,5.903134128,5.941406754,5.980807598,5.990316864,5.997929236,6.037900388,6.193396104,6.236913084,6.246409952,1.993003871,0.251031483,0.008433585,0.064457582,0.110310809,0.113415347,0.023369653,0.058498326,0.036539554,0.037839589,0.000149965,0.075008999,0.059688192,0.138564403,0.007773549,0.213014306,0.005661295,0.003068738,0.040476644,0.007180348
DB_18_A_063,,,,,,,3.772265072,4.221903338,4.522877186,4.747553742,4.900607052,4.94996349,5.205783822,5.313584432,5.413065984,5.482370804,5.621414374,5.728781054,5.820253498,5.907374244,5.953358426,6.057650402,6.099357274,6.16416162,6.172121136,6.238933958,2.497476436,0.102262994,0.267162002,0.103541877,0.306622443,0.131103826,0.032256763,0.217595444,0.117450277,0.069685016,0.047119038,0.010585494,0.007380239,0.183283511,0.045194823,0.014012321,0.011700968,0.008285659,0.280058188,0.022140523
DB_18_A_064,,,,,,,3.776505188,4.215890308,4.850320764,4.917902262,5.015499318,5.310546922,5.422810812,5.604044776,5.732178106,5.81391812,5.886421624,5.99418504,6.093108682,6.14308502,6.17823335,6.199272756,6.225110188,6.250526088,6.345941096,6.375770684,2.081776727,0.114488169,0.073809569,0.130789063,0.013251797,0.050683424,0.016247851,0.085724619,0.000157865,0.006639438,0.070162318,0.12710274,0.007834872,0.005361666,0.03296539,0.071685728,0.005746223,0.049376762,0.204341376,0.632563302
DB_18_A_065,,,,,,,3.85478616,4.273602998,4.884365672,4.948128586,4.983227324,5.197588744,5.330284538,5.407052954,5.533115818,5.534144852,5.580674546,5.678990686,5.69700498,5.712800032,5.762020092,5.917292644,6.083797784,6.091484544,6.103832952,6.155631796,2.03159869,0.195430607,0.182272102,0.079919664,0.027505072,0.002158906,0.046203855,0.010449764,0.00162054,0.002365241,0.018933158,0.096289759,0.000211793,0.058145519,0.013899615,0.069335178,0.126548076,0.055233306,0.192384308,0.045592718
