FeatID,FeatA,FeatB,FeatC,FeatD,R2,Creg
1287675,NumRotatableBonds,NumHeteroatoms,TDOS2.5,TDOS3.9,0.86,1000
1287729,NumRotatableBonds,NumHeteroatoms,TDOS2.6,TDOS3.9,0.85,1000
27679,Mass,NumHeteroatoms,TDOS2.0,TDOS2.5,0.83,100
27733,Mass,NumHeteroatoms,TDOS2.1,TDOS2.5,0.83,100
1390651,HOMOm1(eV),T4,S3,S4,0.83,1000
1287676,NumRotatableBonds,NumHeteroatoms,TDOS2.5,TDOS4.0,0.83,100
27787,Mass,NumHeteroatoms,TDOS2.2,TDOS2.5,0.83,100
27463,Mass,NumHeteroatoms,TDOS1.6,TDOS2.5,0.83,100
27409,Mass,NumHeteroatoms,TDOS1.5,TDOS2.5,0.83,100
27517,Mass,NumHeteroatoms,TDOS1.7,TDOS2.5,0.82,100
27571,Mass,NumHeteroatoms,TDOS1.8,TDOS2.5,0.82,100
814149,Rg,NumHeteroatoms,HOMOm1(eV),TDOS3.9,0.82,100
27625,Mass,NumHeteroatoms,TDOS1.9,TDOS2.5,0.82,100
27732,Mass,NumHeteroatoms,TDOS2.1,TDOS2.4,0.81,100
1447516,NumHeteroatoms,HOMOm1(eV),TDOS1.5,TDOS4.0,0.81,1000
817443,Rg,HOMOm1(eV),DipoleMoment(Debye),TDOS3.9,0.81,100
27570,Mass,NumHeteroatoms,TDOS1.8,TDOS2.4,0.81,100
27624,Mass,NumHeteroatoms,TDOS1.9,TDOS2.4,0.81,100
27516,Mass,NumHeteroatoms,TDOS1.7,TDOS2.4,0.81,100
27678,Mass,NumHeteroatoms,TDOS2.0,TDOS2.4,0.81,100
4137,Mass,HAcceptors,TDOS1.6,TDOS2.7,0.8,100
196552,HAcceptors,LUMOp1(eV),TDOS1.5,TDOS4.0,0.8,1000
4457,Mass,HAcceptors,TDOS2.2,TDOS2.3,0.8,100
4192,Mass,HAcceptors,TDOS1.7,TDOS2.8,0.8,100
4084,Mass,HAcceptors,TDOS1.5,TDOS2.8,0.8,100
27788,Mass,NumHeteroatoms,TDOS2.2,TDOS2.6,0.8,100
27789,Mass,NumHeteroatoms,TDOS2.2,TDOS2.7,0.8,100
4138,Mass,HAcceptors,TDOS1.6,TDOS2.8,0.8,100
27786,Mass,NumHeteroatoms,TDOS2.2,TDOS2.4,0.8,100
4296,Mass,HAcceptors,TDOS1.9,TDOS2.4,0.8,100
1447570,NumHeteroatoms,HOMOm1(eV),TDOS1.6,TDOS4.0,0.8,1000
27841,Mass,NumHeteroatoms,TDOS2.3,TDOS2.5,0.8,100
196606,HAcceptors,LUMOp1(eV),TDOS1.6,TDOS4.0,0.8,1000
4083,Mass,HAcceptors,TDOS1.5,TDOS2.7,0.8,100
27462,Mass,NumHeteroatoms,TDOS1.6,TDOS2.4,0.8,100
4404,Mass,HAcceptors,TDOS2.1,TDOS2.4,0.8,100
4350,Mass,HAcceptors,TDOS2.0,TDOS2.4,0.8,100
1476988,NumHeteroatoms,FreeEnergy,TDOS2.1,TDOS2.8,0.79,100
4185,Mass,HAcceptors,TDOS1.7,TDOS2.1,0.79,100
4186,Mass,HAcceptors,TDOS1.7,TDOS2.2,0.79,100
4188,Mass,HAcceptors,TDOS1.7,TDOS2.4,0.79,100
4191,Mass,HAcceptors,TDOS1.7,TDOS2.7,0.79,100
27411,Mass,NumHeteroatoms,TDOS1.5,TDOS2.7,0.79,100
4514,Mass,HAcceptors,TDOS2.3,TDOS2.6,0.79,100
2399725,T10,TDOS2.2,TDOS2.3,TDOS4.0,0.79,100
4238,Mass,HAcceptors,TDOS1.8,TDOS2.0,0.79,100
4239,Mass,HAcceptors,TDOS1.8,TDOS2.1,0.79,100
4240,Mass,HAcceptors,TDOS1.8,TDOS2.2,0.79,100
4242,Mass,HAcceptors,TDOS1.8,TDOS2.4,0.79,100
4245,Mass,HAcceptors,TDOS1.8,TDOS2.7,0.79,100
4246,Mass,HAcceptors,TDOS1.8,TDOS2.8,0.79,100
27408,Mass,NumHeteroatoms,TDOS1.5,TDOS2.4,0.79,100
554970,Asphericity,NumHeteroatoms,SurfaceCharge,S9,0.79,1000
27465,Mass,NumHeteroatoms,TDOS1.6,TDOS2.7,0.79,100
27735,Mass,NumHeteroatoms,TDOS2.1,TDOS2.7,0.79,100
27573,Mass,NumHeteroatoms,TDOS1.8,TDOS2.7,0.79,100
196660,HAcceptors,LUMOp1(eV),TDOS1.7,TDOS4.0,0.79,1000
4080,Mass,HAcceptors,TDOS1.5,TDOS2.4,0.79,100
4078,Mass,HAcceptors,TDOS1.5,TDOS2.2,0.79,100
4077,Mass,HAcceptors,TDOS1.5,TDOS2.1,0.79,100
4076,Mass,HAcceptors,TDOS1.5,TDOS2.0,0.79,100
27627,Mass,NumHeteroatoms,TDOS1.9,TDOS2.7,0.79,100
27842,Mass,NumHeteroatoms,TDOS2.3,TDOS2.6,0.79,100
4135,Mass,HAcceptors,TDOS1.6,TDOS2.5,0.79,100
28074,Mass,NumHeteroatoms,TDOS2.7,TDOS4.2,0.79,1000
4130,Mass,HAcceptors,TDOS1.6,TDOS2.0,0.79,100
4131,Mass,HAcceptors,TDOS1.6,TDOS2.1,0.79,100
27519,Mass,NumHeteroatoms,TDOS1.7,TDOS2.7,0.79,100
4132,Mass,HAcceptors,TDOS1.6,TDOS2.2,0.79,100
4134,Mass,HAcceptors,TDOS1.6,TDOS2.4,0.79,100
4402,Mass,HAcceptors,TDOS2.1,TDOS2.2,0.79,100
4184,Mass,HAcceptors,TDOS1.7,TDOS2.0,0.79,100
4459,Mass,HAcceptors,TDOS2.2,TDOS2.5,0.79,100
4347,Mass,HAcceptors,TDOS2.0,TDOS2.1,0.79,100
1447624,NumHeteroatoms,HOMOm1(eV),TDOS1.7,TDOS4.0,0.79,1000
4458,Mass,HAcceptors,TDOS2.2,TDOS2.4,0.79,100
4299,Mass,HAcceptors,TDOS1.9,TDOS2.7,0.79,100
4300,Mass,HAcceptors,TDOS1.9,TDOS2.8,0.79,100
4408,Mass,HAcceptors,TDOS2.1,TDOS2.8,0.79,100
4407,Mass,HAcceptors,TDOS2.1,TDOS2.7,0.79,100
4348,Mass,HAcceptors,TDOS2.0,TDOS2.2,0.79,100
4295,Mass,HAcceptors,TDOS1.9,TDOS2.3,0.79,100
4349,Mass,HAcceptors,TDOS2.0,TDOS2.3,0.79,100
814743,Rg,NumHeteroatoms,TDOS1.5,TDOS3.9,0.79,100
3214442,S3,TDOS3.8,TDOS4.0,TDOS4.1,0.79,1000
4353,Mass,HAcceptors,TDOS2.0,TDOS2.7,0.79,100
4354,Mass,HAcceptors,TDOS2.0,TDOS2.8,0.79,100
4403,Mass,HAcceptors,TDOS2.1,TDOS2.3,0.79,100
1447678,NumHeteroatoms,HOMOm1(eV),TDOS1.8,TDOS4.0,0.79,1000
4405,Mass,HAcceptors,TDOS2.1,TDOS2.5,0.79,100
4294,Mass,HAcceptors,TDOS1.9,TDOS2.2,0.79,100
4293,Mass,HAcceptors,TDOS1.9,TDOS2.1,0.79,100
4292,Mass,HAcceptors,TDOS1.9,TDOS2.0,0.79,100
3053980,S3,S4,O9,TDOS4.0,0.79,1000
4243,Mass,HAcceptors,TDOS1.8,TDOS2.5,0.78,100
805401,Rg,TPSA,HOMOm1(eV),TDOS3.9,0.78,100
4133,Mass,HAcceptors,TDOS1.6,TDOS2.3,0.78,100
4841,Mass,HAcceptors,O3,O7,0.78,100
4129,Mass,HAcceptors,TDOS1.6,TDOS1.9,0.78,100
4297,Mass,HAcceptors,TDOS1.9,TDOS2.5,0.78,100
4128,Mass,HAcceptors,TDOS1.6,TDOS1.8,0.78,100
4127,Mass,HAcceptors,TDOS1.6,TDOS1.7,0.78,100
1291348,NumRotatableBonds,HOMOm1(eV),TDOS3.9,TDOS4.0,0.78,1000
4241,Mass,HAcceptors,TDOS1.8,TDOS2.3,0.78,100
4460,Mass,HAcceptors,TDOS2.2,TDOS2.6,0.78,100
27734,Mass,NumHeteroatoms,TDOS2.1,TDOS2.6,0.78,1000
4081,Mass,HAcceptors,TDOS1.5,TDOS2.5,0.78,100
1086547,NumRotatableBonds,NumHeteroatoms,S7,O3,0.78,1000
1287122,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS2.6,0.78,1000
4079,Mass,HAcceptors,TDOS1.5,TDOS2.3,0.78,100
3052,Mass,HAcceptors,HDonors,TDOS2.2,0.78,100
27681,Mass,NumHeteroatoms,TDOS2.0,TDOS2.7,0.78,100
4075,Mass,HAcceptors,TDOS1.5,TDOS1.9,0.78,100
814797,Rg,NumHeteroatoms,TDOS1.6,TDOS3.9,0.78,100
4074,Mass,HAcceptors,TDOS1.5,TDOS1.8,0.78,100
4073,Mass,HAcceptors,TDOS1.5,TDOS1.7,0.78,100
4072,Mass,HAcceptors,TDOS1.5,TDOS1.6,0.78,100
975124,TPSA,HOMOm1(eV),TDOS1.5,TDOS4.0,0.78,1000
814851,Rg,NumHeteroatoms,TDOS1.7,TDOS3.9,0.78,100
3914,Mass,HAcceptors,SurfaceCharge,TDOS2.0,0.78,100
4416228,S8,TDOS2.6,TDOS2.7,TDOS3.9,0.78,1000
4351,Mass,HAcceptors,TDOS2.0,TDOS2.5,0.78,100
1086598,NumRotatableBonds,NumHeteroatoms,S8,O3,0.78,1000
3915,Mass,HAcceptors,SurfaceCharge,TDOS2.1,0.78,100
1447732,NumHeteroatoms,HOMOm1(eV),TDOS1.9,TDOS4.0,0.78,1000
1477042,NumHeteroatoms,FreeEnergy,TDOS2.2,TDOS2.8,0.78,100
4183,Mass,HAcceptors,TDOS1.7,TDOS1.9,0.78,100
4187,Mass,HAcceptors,TDOS1.7,TDOS2.3,0.78,100
19328,Mass,RingCount,T1,O10,0.78,1000
4182,Mass,HAcceptors,TDOS1.7,TDOS1.8,0.78,100
1462419,NumHeteroatoms,PrimeExcite(eV),TDOS2.1,TDOS3.9,0.78,1000
4189,Mass,HAcceptors,TDOS1.7,TDOS2.5,0.78,100
4237,Mass,HAcceptors,TDOS1.8,TDOS1.9,0.78,100
1447840,NumHeteroatoms,HOMOm1(eV),TDOS2.1,TDOS4.0,0.78,1000
2395756,T10,TDOS2.1,TDOS2.3,TDOS4.0,0.78,100
154675,HAcceptors,NumRotatableBonds,T3,O3,0.77,1000
27628,Mass,NumHeteroatoms,TDOS1.9,TDOS2.8,0.77,100
173332,HAcceptors,Rg,TDOS1.7,TDOS4.0,0.77,100
3153,Mass,HAcceptors,Asphericity,TDOS1.5,0.77,1000
1494928,NumHeteroatoms,TDOS2.0,TDOS2.9,TDOS4.0,0.77,1000
3053727,S3,S4,O5,TDOS3.9,0.77,1000
4023,Mass,HAcceptors,FreeEnergy,TDOS2.1,0.77,100
975178,TPSA,HOMOm1(eV),TDOS1.6,TDOS4.0,0.77,1000
996346,TPSA,DipoleMoment(Debye),TDOS3.0,TDOS4.0,0.77,1000
814905,Rg,NumHeteroatoms,TDOS1.8,TDOS3.9,0.77,100
197146,HAcceptors,LUMOp1(eV),TDOS2.6,TDOS4.0,0.77,100
1456373,NumHeteroatoms,LUMOp1(eV),TDOS1.7,TDOS4.1,0.77,100
4461,Mass,HAcceptors,TDOS2.2,TDOS2.7,0.77,100
173224,HAcceptors,Rg,TDOS1.5,TDOS4.0,0.77,100
3913,Mass,HAcceptors,SurfaceCharge,TDOS1.9,0.77,100
4513,Mass,HAcceptors,TDOS2.3,TDOS2.5,0.77,100
27574,Mass,NumHeteroatoms,TDOS1.8,TDOS2.8,0.77,100
814959,Rg,NumHeteroatoms,TDOS1.9,TDOS3.9,0.77,100
816151,Rg,NumHeteroatoms,TDOS4.1,TDOS4.3,0.77,100
27466,Mass,NumHeteroatoms,TDOS1.6,TDOS2.8,0.77,100
4409047,S8,TDOS2.4,TDOS3.9,TDOS4.0,0.77,100
27520,Mass,NumHeteroatoms,TDOS1.7,TDOS2.8,0.77,100
27264,Mass,HOMOm1(eV),T4,T10,0.77,100
173278,HAcceptors,Rg,TDOS1.6,TDOS4.0,0.77,100
1286797,NumRotatableBonds,NumHeteroatoms,PrimeExcite(eV),TDOS2.5,0.77,1000
3051,Mass,HAcceptors,HDonors,TDOS2.1,0.77,100
3718509,S5,TDOS3.9,TDOS4.0,TDOS4.5,0.77,1000
4420954,S8,TDOS2.7,TDOS3.9,TDOS4.0,0.77,1000
1447786,NumHeteroatoms,HOMOm1(eV),TDOS2.0,TDOS4.0,0.77,1000
26967,Mass,NumHeteroatoms,LUMOp1(eV),TDOS1.5,0.77,1000
1447246,NumHeteroatoms,HOMOm1(eV),PrimeExcite(osc),TDOS4.0,0.77,1000
26968,Mass,NumHeteroatoms,LUMOp1(eV),TDOS1.6,0.77,1000
10906,Mass,Asphericity,NumHeteroatoms,O3,0.77,100
1456264,NumHeteroatoms,LUMOp1(eV),TDOS1.5,TDOS4.0,0.77,1000
2391787,T10,TDOS2.0,TDOS2.3,TDOS4.0,0.77,100
1287730,NumRotatableBonds,NumHeteroatoms,TDOS2.6,TDOS4.0,0.77,100
1476934,NumHeteroatoms,FreeEnergy,TDOS2.0,TDOS2.8,0.77,100
196714,HAcceptors,LUMOp1(eV),TDOS1.8,TDOS4.0,0.77,1000
975286,TPSA,HOMOm1(eV),TDOS1.8,TDOS4.0,0.77,1000
3046,Mass,HAcceptors,HDonors,TDOS1.6,0.77,100
1456319,NumHeteroatoms,LUMOp1(eV),TDOS1.6,TDOS4.1,0.77,100
975232,TPSA,HOMOm1(eV),TDOS1.7,TDOS4.0,0.77,1000
2848,Mass,HAcceptors,Asphericity,O3,0.77,100
1497844,NumHeteroatoms,TDOS2.1,TDOS2.9,TDOS4.0,0.77,1000
1456265,NumHeteroatoms,LUMOp1(eV),TDOS1.5,TDOS4.1,0.77,100
1456318,NumHeteroatoms,LUMOp1(eV),TDOS1.6,TDOS4.0,0.77,1000
27412,Mass,NumHeteroatoms,TDOS1.5,TDOS2.8,0.77,100
182565,HAcceptors,NumRotatableBonds,TDOS2.6,TDOS3.9,0.77,100
3047,Mass,HAcceptors,HDonors,TDOS1.7,0.77,100
1456643,NumHeteroatoms,LUMOp1(eV),TDOS2.2,TDOS4.1,0.77,100
3045,Mass,HAcceptors,HDonors,TDOS1.5,0.77,100
26969,Mass,NumHeteroatoms,LUMOp1(eV),TDOS1.7,0.76,1000
3911,Mass,HAcceptors,SurfaceCharge,TDOS1.7,0.76,100
4405078,S8,TDOS2.3,TDOS3.9,TDOS4.0,0.76,1000
69732,T1,S8,TDOS2.0,TDOS3.9,0.76,1000
3910,Mass,HAcceptors,SurfaceCharge,TDOS1.6,0.76,100
3912,Mass,HAcceptors,SurfaceCharge,TDOS1.8,0.76,100
3909,Mass,HAcceptors,SurfaceCharge,TDOS1.5,0.76,100
4206,Mass,HAcceptors,TDOS1.7,TDOS4.2,0.76,100
681238,T4,T10,S4,SDOS5.3,0.76,1000
4260,Mass,HAcceptors,TDOS1.8,TDOS4.2,0.76,100
4190,Mass,HAcceptors,TDOS1.7,TDOS2.6,0.76,100
975394,TPSA,HOMOm1(eV),TDOS2.0,TDOS4.0,0.76,1000
4152,Mass,HAcceptors,TDOS1.6,TDOS4.2,0.76,100
2104155,LUMOp1(eV),ChargeCorrection,TDOS2.5,TDOS3.9,0.76,1000
4136,Mass,HAcceptors,TDOS1.6,TDOS2.6,0.76,100
4098,Mass,HAcceptors,TDOS1.5,TDOS4.2,0.76,100
4244,Mass,HAcceptors,TDOS1.8,TDOS2.6,0.76,100
4406,Mass,HAcceptors,TDOS2.1,TDOS2.6,0.76,100
4082,Mass,HAcceptors,TDOS1.5,TDOS2.6,0.76,100
4462,Mass,HAcceptors,TDOS2.2,TDOS2.8,0.76,100
4024,Mass,HAcceptors,FreeEnergy,TDOS2.2,0.76,100
3916,Mass,HAcceptors,SurfaceCharge,TDOS2.2,0.76,100
4022,Mass,HAcceptors,FreeEnergy,TDOS2.0,0.76,100
4019,Mass,HAcceptors,FreeEnergy,TDOS1.7,0.76,100
4018,Mass,HAcceptors,FreeEnergy,TDOS1.6,0.76,100
4017,Mass,HAcceptors,FreeEnergy,TDOS1.5,0.76,100
4400352,S8,TDOS2.2,TDOS2.7,TDOS3.9,0.76,100
4404258,S8,TDOS2.3,TDOS2.6,TDOS3.9,0.76,100
69543,T1,S8,TDOS1.7,TDOS3.9,0.76,1000
69606,T1,S8,TDOS1.8,TDOS3.9,0.76,1000
69669,T1,S8,TDOS1.9,TDOS3.9,0.76,1000
1510048,NumHeteroatoms,TDOS2.5,TDOS3.9,TDOS4.0,0.76,100
4352039,TDOS3.2,TDOS4.0,TDOS4.6,SDOS5.4,0.76,1000
975340,TPSA,HOMOm1(eV),TDOS1.9,TDOS4.0,0.76,1000
27237,Mass,NumHeteroatoms,SurfaceCharge,TDOS1.5,0.76,100
27940,Mass,HOMOm1(eV),S7,O3,0.76,1000
182511,HAcceptors,NumRotatableBonds,TDOS2.5,TDOS3.9,0.76,100
1462365,NumHeteroatoms,PrimeExcite(eV),TDOS2.0,TDOS3.9,0.76,1000
2399788,T10,TDOS2.2,TDOS2.4,TDOS4.0,0.76,100
1462473,NumHeteroatoms,PrimeExcite(eV),TDOS2.2,TDOS3.9,0.76,1000
1471384,NumHeteroatoms,SurfaceCharge,TDOS2.5,TDOS4.0,0.76,100
2395819,T10,TDOS2.1,TDOS2.4,TDOS4.0,0.76,100
173386,HAcceptors,Rg,TDOS1.8,TDOS4.0,0.76,100
1476880,NumHeteroatoms,FreeEnergy,TDOS1.9,TDOS2.8,0.76,100
308176,HDonors,PrimeExcite(osc),T4,S4,0.76,1000
4420955,S8,TDOS2.7,TDOS3.9,TDOS4.1,0.76,1000
1852444,TDOS2.2,TDOS4.0,SDOS3.7,SDOS4.7,0.76,1000
1483264,NumHeteroatoms,TDOS1.6,TDOS2.9,TDOS4.0,0.76,1000
4416291,S8,TDOS2.6,TDOS2.8,TDOS3.9,0.76,1000
27840,Mass,NumHeteroatoms,TDOS2.3,TDOS2.4,0.76,100
27790,Mass,NumHeteroatoms,TDOS2.2,TDOS2.8,0.76,100
27785,Mass,NumHeteroatoms,TDOS2.2,TDOS2.3,0.76,100
27736,Mass,NumHeteroatoms,TDOS2.1,TDOS2.8,0.76,100
182512,HAcceptors,NumRotatableBonds,TDOS2.5,TDOS4.0,0.76,100
1456589,NumHeteroatoms,LUMOp1(eV),TDOS2.1,TDOS4.1,0.76,100
27731,Mass,NumHeteroatoms,TDOS2.1,TDOS2.3,0.76,100
1456535,NumHeteroatoms,LUMOp1(eV),TDOS2.0,TDOS4.1,0.76,100
974908,TPSA,HOMOm1(eV),DipoleMoment(Debye),TDOS4.0,0.76,1000
1133775,RingCount,HOMOm1(eV),TDOS3.7,TDOS3.9,0.76,1000
1142041,RingCount,LUMOp1(eV),TDOS2.8,TDOS4.3,0.76,1000
815013,Rg,NumHeteroatoms,TDOS2.0,TDOS3.9,0.76,100
1287176,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS2.6,0.76,1000
737368,Asphericity,TDOS3.0,TDOS4.0,TDOS4.6,0.76,1000
1287500,NumRotatableBonds,NumHeteroatoms,TDOS2.2,TDOS2.6,0.76,1000
1287621,NumRotatableBonds,NumHeteroatoms,TDOS2.4,TDOS3.9,0.76,1000
1287728,NumRotatableBonds,NumHeteroatoms,TDOS2.6,TDOS3.8,0.76,1000
1373056,NumRotatableBonds,TDOS3.2,TDOS4.0,TDOS4.6,0.76,1000
1456372,NumHeteroatoms,LUMOp1(eV),TDOS1.7,TDOS4.0,0.76,1000
3055619,S3,S4,TDOS3.9,TDOS4.1,0.76,1000
1456427,NumHeteroatoms,LUMOp1(eV),TDOS1.8,TDOS4.1,0.76,100
5353413,TDOS3.6,TDOS4.0,SDOS4.2,SDOS4.3,0.76,1000
25441,Mass,NumHeteroatoms,S9,O3,0.76,100
5353286,TDOS3.6,TDOS4.0,SDOS4.0,SDOS4.2,0.76,1000
1456481,NumHeteroatoms,LUMOp1(eV),TDOS1.9,TDOS4.1,0.76,100
4356693,S8,O7,TDOS2.7,TDOS3.9,0.76,1000
1852443,TDOS2.2,TDOS4.0,SDOS3.7,SDOS4.6,0.76,1000
3207,Mass,HAcceptors,Rg,TDOS1.5,0.76,100
3154,Mass,HAcceptors,Asphericity,TDOS1.6,0.76,1000
27351,Mass,NumHeteroatoms,FreeEnergy,TDOS2.1,0.76,100
27352,Mass,NumHeteroatoms,FreeEnergy,TDOS2.2,0.76,100
593325,T3,O4,TDOS1.5,TDOS3.9,0.76,1000
593388,T3,O4,TDOS1.6,TDOS3.9,0.76,1000
593451,T3,O4,TDOS1.7,TDOS3.9,0.76,1000
3213,Mass,HAcceptors,Rg,TDOS2.1,0.76,100
3209,Mass,HAcceptors,Rg,TDOS1.7,0.76,100
3208,Mass,HAcceptors,Rg,TDOS1.6,0.76,100
3048,Mass,HAcceptors,HDonors,TDOS1.8,0.76,100
3158,Mass,HAcceptors,Asphericity,TDOS2.0,0.76,1000
3156,Mass,HAcceptors,Asphericity,TDOS1.8,0.76,1000
3155,Mass,HAcceptors,Asphericity,TDOS1.7,0.76,1000
3157,Mass,HAcceptors,Asphericity,TDOS1.9,0.76,1000
27680,Mass,NumHeteroatoms,TDOS2.0,TDOS2.6,0.76,100
3050,Mass,HAcceptors,HDonors,TDOS2.0,0.76,100
27677,Mass,NumHeteroatoms,TDOS2.0,TDOS2.3,0.76,100
2298924,T10,S3,S4,TDOS3.9,0.76,1000
27682,Mass,NumHeteroatoms,TDOS2.0,TDOS2.8,0.76,100
1486180,NumHeteroatoms,TDOS1.7,TDOS2.9,TDOS4.0,0.75,1000
4396383,S8,TDOS2.1,TDOS2.7,TDOS3.9,0.75,100
27464,Mass,NumHeteroatoms,TDOS1.6,TDOS2.6,0.75,100
1456426,NumHeteroatoms,LUMOp1(eV),TDOS1.8,TDOS4.0,0.75,1000
18010,Mass,TPSA,NumHeteroatoms,TDOS2.2,0.75,1000
27515,Mass,NumHeteroatoms,TDOS1.7,TDOS2.3,0.75,100
1288547,NumRotatableBonds,NumHeteroatoms,TDOS4.1,TDOS4.7,0.75,1000
27518,Mass,NumHeteroatoms,TDOS1.7,TDOS2.6,0.75,100
1503622,NumHeteroatoms,TDOS2.3,TDOS2.8,TDOS4.0,0.75,1000
1492012,NumHeteroatoms,TDOS1.9,TDOS2.9,TDOS4.0,0.75,1000
27569,Mass,NumHeteroatoms,TDOS1.8,TDOS2.3,0.75,100
27623,Mass,NumHeteroatoms,TDOS1.9,TDOS2.3,0.75,100
1354851,NumRotatableBonds,TDOS2.6,TDOS2.7,TDOS3.9,0.75,1000
1494658,NumHeteroatoms,TDOS2.0,TDOS2.4,TDOS4.0,0.75,100
4396320,S8,TDOS2.1,TDOS2.6,TDOS3.9,0.75,100
1287677,NumRotatableBonds,NumHeteroatoms,TDOS2.5,TDOS4.1,0.75,100
27410,Mass,NumHeteroatoms,TDOS1.5,TDOS2.6,0.75,100
4940894,S10,TDOS3.2,TDOS3.9,TDOS4.1,0.75,100
653701,Asphericity,NumRotatableBonds,NumHeteroatoms,TDOS2.5,0.75,1000
1500706,NumHeteroatoms,TDOS2.2,TDOS2.8,TDOS4.0,0.75,1000
1287112,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS1.6,0.75,1000
814150,Rg,NumHeteroatoms,HOMOm1(eV),TDOS4.0,0.75,100
27350,Mass,NumHeteroatoms,FreeEnergy,TDOS2.0,0.75,100
27349,Mass,NumHeteroatoms,FreeEnergy,TDOS1.9,0.75,100
1133884,RingCount,HOMOm1(eV),TDOS3.9,TDOS4.0,0.75,100
1133776,RingCount,HOMOm1(eV),TDOS3.7,TDOS4.0,0.75,1000
27239,Mass,NumHeteroatoms,SurfaceCharge,TDOS1.7,0.75,100
26970,Mass,NumHeteroatoms,LUMOp1(eV),TDOS1.8,0.75,1000
1456628,NumHeteroatoms,LUMOp1(eV),TDOS2.2,TDOS2.6,0.75,100
4392477,S8,TDOS2.0,TDOS2.8,TDOS3.9,0.75,100
4404321,S8,TDOS2.3,TDOS2.7,TDOS3.9,0.75,100
1485910,NumHeteroatoms,TDOS1.7,TDOS2.4,TDOS4.0,0.75,100
1491742,NumHeteroatoms,TDOS1.9,TDOS2.4,TDOS4.0,0.75,100
1852445,TDOS2.2,TDOS4.0,SDOS3.7,SDOS4.8,0.75,1000
1615080,HOMOm1(eV),LUMOp1(eV),TDOS4.0,TDOS4.2,0.75,100
27238,Mass,NumHeteroatoms,SurfaceCharge,TDOS1.6,0.75,100
2102490,TDOS2.3,TDOS4.0,SDOS3.7,SDOS4.6,0.75,1000
4392414,S8,TDOS2.0,TDOS2.7,TDOS3.9,0.75,100
2017378,LUMO(eV),TDOS3.7,TDOS3.8,TDOS4.0,0.75,1000
4392351,S8,TDOS2.0,TDOS2.6,TDOS3.9,0.75,1000
1480348,NumHeteroatoms,TDOS1.5,TDOS2.9,TDOS4.0,0.75,1000
1480295,NumHeteroatoms,TDOS1.5,TDOS2.8,TDOS4.1,0.75,1000
1476982,NumHeteroatoms,FreeEnergy,TDOS2.1,TDOS2.2,0.75,100
2102491,TDOS2.3,TDOS4.0,SDOS3.7,SDOS4.7,0.75,1000
1476928,NumHeteroatoms,FreeEnergy,TDOS2.0,TDOS2.2,0.75,100
1602398,TDOS2.1,TDOS4.0,SDOS3.7,SDOS4.8,0.75,1000
1488826,NumHeteroatoms,TDOS1.8,TDOS2.4,TDOS4.0,0.75,100
1476874,NumHeteroatoms,FreeEnergy,TDOS1.9,TDOS2.2,0.75,100
1476820,NumHeteroatoms,FreeEnergy,TDOS1.8,TDOS2.2,0.75,100
1476766,NumHeteroatoms,FreeEnergy,TDOS1.7,TDOS2.2,0.75,100
1615025,HOMOm1(eV),LUMOp1(eV),TDOS3.9,TDOS4.1,0.75,100
173440,HAcceptors,Rg,TDOS1.9,TDOS4.0,0.75,100
4400289,S8,TDOS2.2,TDOS2.6,TDOS3.9,0.75,100
4745,Mass,HAcceptors,TDOS2.7,TDOS4.1,0.75,100
4368,Mass,HAcceptors,TDOS2.0,TDOS4.2,0.75,100
1489096,NumHeteroatoms,TDOS1.8,TDOS2.9,TDOS4.0,0.75,1000
1462311,NumHeteroatoms,PrimeExcite(eV),TDOS1.9,TDOS3.9,0.75,1000
1462257,NumHeteroatoms,PrimeExcite(eV),TDOS1.8,TDOS3.9,0.75,1000
1462203,NumHeteroatoms,PrimeExcite(eV),TDOS1.7,TDOS3.9,0.75,1000
1462149,NumHeteroatoms,PrimeExcite(eV),TDOS1.6,TDOS3.9,0.75,1000
1462095,NumHeteroatoms,PrimeExcite(eV),TDOS1.5,TDOS3.9,0.75,1000
27730,Mass,NumHeteroatoms,TDOS2.1,TDOS2.2,0.75,100
3714541,S5,TDOS3.8,TDOS4.0,TDOS4.6,0.75,1000
1295038,NumHeteroatoms,S8,O5,O6,0.75,1000
1096998,NumRotatableBonds,LUMOp1(eV),SDOS4.2,SDOS4.3,0.75,1000
4340754,S8,O3,TDOS2.6,TDOS3.9,0.75,1000
2387818,T10,TDOS1.9,TDOS2.3,TDOS4.0,0.75,100
3309572,S4,S5,TDOS3.8,TDOS4.1,0.75,1000
4151,Mass,HAcceptors,TDOS1.6,TDOS4.1,0.75,100
4097,Mass,HAcceptors,TDOS1.5,TDOS4.1,0.75,100
69795,T1,S8,TDOS2.1,TDOS3.9,0.75,1000
4843,Mass,HAcceptors,O3,O9,0.75,100
2746,Mass,HAcceptors,HDonors,O3,0.75,100
3268,Mass,HAcceptors,TPSA,TDOS2.2,0.75,100
3210347,S3,TDOS3.7,TDOS3.8,TDOS4.1,0.75,1000
2069100,T9,S8,S10,TDOS3.9,0.75,1000
3214,Mass,HAcceptors,Rg,TDOS2.2,0.75,100
3212,Mass,HAcceptors,Rg,TDOS2.0,0.75,100
